Date,Algoma_District,Brant_County,Chatham_Kent,Durham_Region,Eastern_Ontario,Grey_Bruce,Haldimand_Norfolk,Haliburton_Kawartha_Pine_Ridge,Halton_Region,City_of_Hamilton,Hastings_Prince_Edward,Huron_Perth,KFLA,Lambton_County,Leeds_Grenville_Lanark,Middlesex_London,Niagara_Region,North_Bay_Parry_Sound_District,Northwestern,City_of_Ottawa,Peel_Region,Peterborough_County_City,Porcupine,Waterloo_Region,Renfrew_County_and_District,Simcoe_Muskoka_District,Southwestern,Sudbury_and_District,Thunder_Bay_District,Timiskaming,Toronto,Wellington_Dufferin_Guelph,Windsor_Essex_County,York_Region,Total,Total_SMA_7
2020-06-23,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,46.0,0.0,1.0,8.0,-1.0,9.0,0.0,1.0,1.0,0.0,63.0,5.0,32.0,27.0,216,185.57142857142858
2020-06-24,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,33.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,71.0,2.0,5.0,12.0,163,181.71428571428572
2020-06-25,0.0,0.0,0.0,4.0,0.0,2.0,0.0,7.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,50.0,0.0,0.0,10.0,0.0,8.0,1.0,0.0,0.0,0.0,58.0,2.0,3.0,19.0,189,184.0
2020-06-26,0.0,0.0,0.0,3.0,0.0,1.0,5.0,-5.0,3.0,3.0,0.0,0.0,4.0,0.0,-1.0,2.0,-1.0,0.0,0.0,6.0,29.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,2.0,6.0,13.0,111,174.42857142857142
2020-06-27,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,56.0,5.0,16.0,12.0,160,167.85714285714286
2020-06-28,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,73.0,5.0,11.0,11.0,178,168.28571428571428
2020-06-29,0.0,1.0,0.0,5.0,0.0,0.0,0.0,-2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,40.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,-2.0,177.0,12.0,257,182.0
2020-06-30,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,31.0,0.0,0.0,8.0,0.0,-2.0,0.0,0.0,0.0,0.0,47.0,1.0,17.0,21.0,157,173.57142857142858
2020-07-01,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,8.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,13.0,14.0,149,171.57142857142858
2020-07-02,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,3.0,7.0,27.0,153,166.42857142857142
2020-07-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,22.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,87.0,2.0,3.0,23.0,165,174.14285714285714
2020-07-04,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,-3.0,3.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,21.0,20.0,121,168.57142857142858
2020-07-05,0.0,1.0,1.0,5.0,0.0,0.0,0.0,-1.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,28.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,39.0,0.0,27.0,15.0,138,162.85714285714286
2020-07-06,0.0,1.0,1.0,5.0,1.0,1.0,-1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,43.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,59.0,1.0,4.0,12.0,154,148.14285714285714
2020-07-07,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,9.0,10.0,112,141.71428571428572
2020-07-08,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,27.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,1.0,4.0,13.0,118,137.28571428571428
2020-07-09,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,2.0,86.0,7.0,170,139.71428571428572
2020-07-10,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,35.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,3.0,10.0,14.0,116,132.71428571428572
2020-07-11,1.0,0.0,2.0,11.0,0.0,0.0,-2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,26.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,3.0,12.0,12.0,130,134.0
2020-07-12,0.0,5.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,10.0,30.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,7.0,9.0,129,132.71428571428572
2020-07-13,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,38.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,-1.0,15.0,6.0,116,127.28571428571429
2020-07-14,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,38.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,10.0,17.0,111,127.14285714285714
2020-07-15,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,-1.0,0.0,49.0,-1.0,15.0,5.0,102,124.85714285714286
2020-07-16,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,25.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,30.0,2.0,14.0,10.0,111,116.42857142857143
2020-07-17,0.0,0.0,1.0,11.0,2.0,0.0,1.0,-1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,1.0,21.0,7.0,111,115.71428571428571
2020-07-18,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,19.0,13.0,0.0,0.0,4.0,0.0,3.0,1.0,-1.0,0.0,0.0,47.0,7.0,47.0,6.0,166,120.85714285714286
2020-07-19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,16.0,48.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,25.0,0.0,37.0,6.0,164,125.85714285714286
2020-07-20,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,20.0,35.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,21.0,7.0,135,128.57142857142858
2020-07-21,0.0,0.0,9.0,4.0,1.0,-1.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,-1.0,43.0,57.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,30.0,1.0,24.0,10.0,203,141.71428571428572
2020-07-22,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,33.0,25.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,4.0,39.0,11.0,165,150.71428571428572
2020-07-23,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,14.0,15.0,0.0,0.0,-2.0,0.0,1.0,3.0,0.0,0.0,0.0,24.0,2.0,23.0,4.0,103,149.57142857142858
2020-07-24,0.0,1.0,13.0,4.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,27.0,18.0,0.0,1.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0,31.0,3.0,57.0,8.0,195,161.57142857142858
2020-07-25,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,0.0,1.0,28.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,23.0,1.0,33.0,5.0,138,157.57142857142858
2020-07-26,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,-1.0,0.0,0.0,26.0,12.0,0.0,0.0,6.0,1.0,2.0,4.0,2.0,0.0,0.0,39.0,0.0,25.0,4.0,137,153.71428571428572
2020-07-27,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,28.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,40.0,3.0,119,151.42857142857142
2020-07-28,0.0,2.0,4.0,1.0,0.0,0.0,6.0,0.0,-1.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,13.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,6.0,2.0,22.0,2.0,111,138.28571428571428
2020-07-29,0.0,0.0,10.0,1.0,1.0,-2.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,-13.0,2.0,22.0,9.0,76,125.57142857142857
2020-07-30,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,10.0,1.0,15.0,7.0,89,123.57142857142857
2020-07-31,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,-1.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,26.0,20.0,1.0,0.0,0.0,0.0,-1.0,19.0,6.0,0.0,0.0,19.0,0.0,24.0,-1.0,134,114.85714285714286
2020-08-01,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,17.0,33.0,1.0,0.0,4.0,0.0,1.0,7.0,2.0,2.0,0.0,16.0,0.0,16.0,7.0,124,112.85714285714286
2020-08-02,0.0,2.0,14.0,4.0,0.0,0.0,3.0,-1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,14.0,0.0,1.0,3.0,0.0,1.0,8.0,-1.0,1.0,0.0,9.0,0.0,13.0,20.0,116,109.85714285714286
2020-08-03,0.0,0.0,7.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,10.0,0.0,9.0,3.0,88,105.42857142857143
2020-08-04,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,22.0,1.0,9.0,5.0,91,102.57142857142857
2020-08-05,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,1.0,2.0,10.0,86,104.0
2020-08-06,0.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,-1.0,0.0,1.0,5.0,0.0,0.0,19.0,7.0,0.0,1.0,-1.0,0.0,1.0,7.0,1.0,1.0,0.0,30.0,0.0,5.0,1.0,95,104.85714285714286
2020-08-07,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,15.0,15.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,10.0,1.0,4.0,6.0,88,98.28571428571429
2020-08-08,0.0,0.0,9.0,2.0,-1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,13.0,13.0,0.0,0.0,-1.0,-2.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,70,90.57142857142857
2020-08-09,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,4.0,9.0,79,85.28571428571429
2020-08-10,0.0,0.0,5.0,2.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,20.0,19.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,0.0,12.0,7.0,115,89.14285714285714
2020-08-11,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,3.0,0.0,4.0,-1.0,2.0,-1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,-21.0,2.0,10.0,1.0,33,80.85714285714286
2020-08-12,0.0,2.0,7.0,2.0,0.0,0.0,0.0,-1.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,13.0,16.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,19.0,0.0,8.0,3.0,95,82.14285714285714
2020-08-13,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,-2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,10.0,19.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,78,79.71428571428571
2020-08-14,0.0,0.0,-1.0,4.0,0.0,1.0,2.0,0.0,4.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,-1.0,7.0,17.0,1.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,30.0,0.0,6.0,4.0,92,80.28571428571429
2020-08-15,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,12.0,23.0,0.0,0.0,3.0,0.0,-1.0,3.0,0.0,0.0,0.0,16.0,-1.0,3.0,7.0,106,85.42857142857143
2020-08-16,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,27.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,81,85.71428571428571
2020-08-17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,19.0,25.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,7.0,99,83.42857142857143
2020-08-18,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,17.0,0.0,0.0,12.0,0.0,1.0,7.0,0.0,0.0,0.0,27.0,2.0,28.0,3.0,125,96.57142857142857
2020-08-19,0.0,0.0,-4.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,1.0,0.0,33.0,2.0,1.0,3.0,102,97.57142857142857
2020-08-20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,4.0,76,97.28571428571429
2020-08-21,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,37.0,21.0,-1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,25.0,0.0,4.0,7.0,131,102.85714285714286
2020-08-22,0.0,6.0,-2.0,7.0,1.0,0.0,0.0,1.0,-1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,2.0,0.0,-1.0,1.0,4.0,2.0,1.0,1.0,0.0,25.0,1.0,4.0,6.0,108,103.14285714285714
2020-08-23,0.0,0.0,3.0,5.0,1.0,-1.0,3.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,7.0,32.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,20.0,1.0,10.0,10.0,115,108.0
2020-08-24,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,24.0,21.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,9.0,105,108.85714285714286
2020-08-25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,25.0,0.0,0.0,-2.0,0.0,4.0,0.0,0.0,1.0,0.0,26.0,2.0,2.0,12.0,100,105.28571428571429
2020-08-26,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,-1.0,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0,1.0,2.0,7.0,88,103.28571428571429
2020-08-27,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,6.0,-3.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,22.0,19.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,3.0,12.0,-5.0,118,109.28571428571429
2020-08-28,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,27.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,32.0,2.0,4.0,15.0,122,108.0
2020-08-29,0.0,0.0,0.0,7.0,-1.0,-1.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,20.0,32.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,41.0,1.0,19.0,7.0,148,113.71428571428571
2020-08-30,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,35.0,1.0,6.0,6.0,112,113.28571428571429
2020-08-31,1.0,1.0,1.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,5.0,12.0,114,114.57142857142857
2020-09-01,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,28.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,2.0,11.0,12.0,112,116.28571428571429
2020-09-02,0.0,1.0,0.0,6.0,-1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,15.0,133,122.71428571428571
2020-09-03,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,22.0,45.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,5.0,132,124.71428571428571
2020-09-04,1.0,4.0,0.0,2.0,1.0,0.0,-1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.0,72.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,2.0,148,128.42857142857142
2020-09-05,0.0,-1.0,0.0,6.0,3.0,1.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,46.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,42.0,1.0,3.0,19.0,169,131.42857142857142
2020-09-06,0.0,0.0,-1.0,4.0,1.0,-1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,21.0,44.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,49.0,2.0,3.0,16.0,158,138.0
2020-09-07,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-1.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,25.0,57.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,17.0,190,148.85714285714286
2020-09-08,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,37.0,42.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,3.0,5.0,19.0,185,159.28571428571428
2020-09-09,0.0,-1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,0.0,0.0,16.0,41.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,13.0,149,161.57142857142858
2020-09-10,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,12.0,22.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,55.0,3.0,5.0,28.0,170,167.0
2020-09-11,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,-1.0,4.0,0.0,0.0,37.0,38.0,0.0,0.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,71.0,2.0,5.0,14.0,213,176.28571428571428
2020-09-12,0.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,27.0,62.0,0.0,1.0,5.0,1.0,11.0,2.0,0.0,0.0,0.0,77.0,3.0,7.0,12.0,232,185.28571428571428
2020-09-13,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,47.0,35.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,63.0,0.0,13.0,11.0,204,191.85714285714286
2020-09-14,0.0,0.0,1.0,9.0,2.0,1.0,2.0,0.0,7.0,4.0,0.0,0.0,-1.0,1.0,0.0,6.0,0.0,1.0,0.0,60.0,71.0,0.0,0.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,112.0,6.0,4.0,13.0,313,209.42857142857142
2020-09-15,0.0,0.0,0.0,7.0,5.0,0.0,1.0,2.0,6.0,-1.0,0.0,1.0,-1.0,0.0,1.0,6.0,8.0,0.0,0.0,51.0,42.0,1.0,0.0,11.0,1.0,8.0,1.0,0.0,0.0,-1.0,73.0,5.0,2.0,22.0,251,218.85714285714286
2020-09-16,0.0,1.0,0.0,24.0,3.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,61.0,54.0,2.0,1.0,8.0,0.0,6.0,4.0,3.0,0.0,0.0,77.0,2.0,10.0,37.0,315,242.57142857142858
2020-09-17,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,39.0,63.0,1.0,1.0,6.0,2.0,10.0,1.0,0.0,0.0,0.0,85.0,3.0,7.0,37.0,293,260.14285714285717
2020-09-18,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,61.0,82.0,1.0,1.0,9.0,0.0,10.0,0.0,2.0,2.0,0.0,130.0,5.0,2.0,40.0,401,287.0
